erreygersE,numberOfHealthy,openmole$experiment,randomMoveRatio,seed,socialInequality
0.03812424173440509,1150078,839,0.7,-1425592428631452438,1.4494906643236671
0.0380290217154444,1153636,823,0.7,105719097041811205,1.4428524363105335
0.03869111365039238,1155929,990,0.6,5432439649844090358,1.4530797667071416
0.03940337944539367,1164004,133,0.5,-6342199250829551355,1.4618424153576755
0.03762572418033366,1155385,909,0.7,951405578069184225,1.4382967271299016
0.036415973951306246,1151860,631,1.0,3428221522046672561,1.4179990171051806
0.03851784082061201,1159238,938,0.6,-6951826583163691236,1.452076703917578
0.038121108127122875,1159163,971,0.6,-2827527882359322710,1.4473854219281843
0.039970543067062624,1159472,532,0.4,3943834471390793367,1.4723876401898197
0.03801858143342555,1158422,983,0.6,-7494940011196375790,1.4456146589459975
0.03823369507586513,1158510,993,0.6,8281288462748209219,1.4472609636908145
0.03831343084264983,1157209,984,0.6,3706282504058608432,1.4497651102258988
0.038397683785558495,1158302,982,0.6,6418384852726200387,1.4500997578722183
0.03813432606921478,1157911,995,0.6,-6954233811555136106,1.4421057076300041
0.03915551411438247,1162629,979,0.6,4752188862647967218,1.4568630528417887
0.03903285443228217,1154702,949,0.6,2717662032478042870,1.4601781375299825
0.038548247790631214,1158735,918,0.6,-8222878702107174048,1.4472123822385652
0.03719238265513814,1156403,671,1.0,-5356855049226889446,1.4311134147448856
0.037930109919073925,1155413,824,0.7,3924926658170362994,1.4395397585498597
0.03782226679036871,1154257,861,0.7,-4502005073427578319,1.4433723918472632
0.0379841331122418,1155594,879,0.7,976748308254428107,1.4450457995332355
0.03813571132247284,1154184,901,0.7,-1138118604953332402,1.4435173968835193
0.03778176782583128,1156779,906,0.7,-4145678721009032167,1.4409971719079118
0.0374099114589633,1153516,855,0.7,-6399400673045318727,1.4382493273085417
0.038069833492730125,1157414,841,0.7,3778852671241757882,1.4450052761896368
0.03799362812954659,1154363,829,0.7,6390210792711718905,1.4434310645886563
0.03774974642897493,1157402,884,0.7,-8526002751726681698,1.4382807978098329
0.040850710795602756,1164312,483,0.3,-5128310902382880766,1.4894384391175448
0.04029503885303517,1164378,485,0.3,-6205350300426544718,1.479306139921537
0.040830285192680976,1162288,502,0.3,-1096463119432059042,1.4887722976724247
0.04069602113640202,1161414,498,0.3,4012937545419678635,1.4831494735932766
0.04090174178027338,1163706,507,0.3,2469076589120085609,1.4897955546964647
0.04107904614577719,1161405,506,0.3,-7786527037805825118,1.4884981345310246
0.040894158986308014,1162683,504,0.3,2427717026576220478,1.4869723039044804
0.040992902056231836,1162368,508,0.3,-5023034102405449117,1.4890469410514104
0.04111506448015416,1162554,494,0.3,9068219067727206567,1.4899644185620453
0.04044201628447209,1164698,456,0.3,8125245157617498013,1.4809523641713571
0.04060685037575425,1162241,451,0.3,2051460694292328162,1.4883739590937537
0.04074632499214183,1162559,420,0.3,-1906277706228207103,1.4850706584805984
0.03922544586516247,1158841,210,0.5,6554518814408268145,1.4631839509635343
0.037131810512572264,1158166,641,1.0,3150862630710979055,1.4301700381817
0.04482773288595514,1177881,1033,0.0,8840786564096712523,1.541830788774725
0.038290543117718866,1161361,940,0.6,4112266770334584843,1.4452583313271041
0.03910394082903495,1162233,975,0.6,-6288803909040009726,1.4576836727992994
0.03857777872062619,1160803,988,0.6,-8135709877388716184,1.4496995518179279
0.03867475504520809,1155110,992,0.6,-1102812658849111243,1.452185974642145
0.038817079654238425,1159910,999,0.6,-2464845200742122810,1.4511405150101657
0.03866875688860298,1155349,1008,0.6,-5475419196146929237,1.4501626072976093
0.03778808269070608,1158153,851,0.7,8925744740219581908,1.4374847440719052
0.037442877441037574,1152595,878,0.7,5407043141056925660,1.4392896130185873
0.037335644176731624,1157605,826,0.7,4457409822066267623,1.4337322169026105
0.037109933031195176,1154382,239,0.8,-1088553337024607393,1.4286154305952687
0.04199429924489333,1163935,332,0.2,4957950883823241876,1.503702733010419
0.03780115467485337,1156004,290,0.8,-16075309377302715,1.4385444391992899
0.041865035977413,1164589,357,0.2,4992840101345118597,1.502349182734773
0.037453457635986245,1154241,263,0.8,1686516214794641742,1.4356589096238346
0.03703588452155665,1158704,244,0.8,8695448821701735,1.425677271420281
0.03873336836921754,1154273,142,0.5,312178901745709453,1.4571833087991204
0.03918624881632512,1162090,150,0.5,1795048457631787258,1.4558997740827677
0.0375781424861735,1153293,219,0.8,-2359258460080306770,1.4384537790456002
0.03693242354874017,1152349,264,0.8,5506760585276998384,1.4273744023468253
0.03963977785848814,1159555,581,0.4,-3882711558989556520,1.4693688144220143
0.03939932876637812,1160238,599,0.4,-3680462625511408105,1.4662599299727108
0.037378054349965634,1154409,298,0.8,3338666646317628885,1.434992229192619
0.03719786142426484,1156259,242,0.8,-6820183069574612072,1.4324257375174374
0.03934428920613217,1159115,178,0.5,-1408912279270096309,1.4627528573339739
0.03919350143880483,1160466,167,0.5,806797315284165820,1.4578913437110934
0.04274350801685745,1167661,79,0.1,-2574932813112766285,1.5196230501106553
0.039667637476604,1159852,552,0.4,5491599189207496655,1.4656575517580084
0.039975639237851,1160223,591,0.4,3217937838577588447,1.4705601258479433
0.041779722674457474,1164317,386,0.2,1792397416885941161,1.500013202680901
0.041380861545377644,1162433,381,0.2,-5229235244007141181,1.4947491145666139
0.038021076385408595,1154894,914,0.6,7067644244349306409,1.4479117798358403
0.04042493739980704,1159241,531,0.4,3036294560591827555,1.480614723038825
0.03978530721475561,1160490,528,0.4,7626572161860125430,1.4694496106882116
0.039698489612783265,1162121,567,0.4,-2947329275967410767,1.4666162479772324
0.03988528982196815,1161551,519,0.4,5338864653393365478,1.4708493653012236
0.03968167062403209,1157784,516,0.4,1305855179541571865,1.4734202179041553
0.04446229299138212,1176544,1082,0.0,6363186460340466826,1.5353179255718439
0.03670844904695493,1158046,621,1.0,-8448463421932256841,1.4206460220570993
0.039192546696967936,1160042,196,0.5,-4810743635268233628,1.4599791653168357
0.03930777802424497,1157465,198,0.5,-5323675863181529112,1.4599328967925806
0.03846955782591341,1160941,946,0.6,6068301742225569584,1.4461423156181437
0.038628217591453934,1155866,998,0.6,2732316877961715883,1.4532373747328629
0.038402256920417675,1153636,1000,0.6,-1869628831843216165,1.4513807051755845
0.03819456860764232,1156923,956,0.6,-8488755012940994649,1.4491896729796414
0.03815602832569971,1155231,939,0.6,3907946029874584811,1.446092308264089
0.03837183383496904,1155168,925,0.6,4262727248735429177,1.4475751550417748
0.0382387846905998,1152948,921,0.6,645625297612496337,1.4469392330589046
0.03858799884911857,1158482,917,0.6,-7413983549483181038,1.4521371329391182
0.040639722742403954,1162047,493,0.3,5949158814724638646,1.486881056341416
0.04222935021703408,1167097,331,0.2,-5317784527213110686,1.5071938839827483
0.04083035480986575,1160690,447,0.3,-6645239307720816938,1.4901259607513846
0.040981079229008836,1160383,454,0.3,8844351340452812373,1.4911111738760654
0.04084505285032605,1165001,419,0.3,-2025488629547819748,1.4862906897394574
0.03924136471031186,1158785,211,0.5,6133041135191956551,1.4631500190253501
0.03872509710345948,1159481,209,0.5,1545323440382674346,1.4524471296610988
0.043155217890775255,1168354,37,0.1,949573296904165854,1.5220445614259994
0.03759527585292137,1152547,222,0.8,467516155669456791,1.440357278865086
0.03749861990887271,1155641,231,0.8,-5653937213374116216,1.4350855980543613
0.03699984392035783,1155285,218,0.8,-5214493977430668327,1.4292269793295633
0.03811166376345045,1154053,944,0.6,5207424447303550165,1.4484451989946237
0.04354372698160697,1171015,49,0.1,-2887354278657004539,1.5221998848652407
0.042886968794546426,1167323,41,0.1,-7875472903149311125,1.517198877169976
0.03728573155962609,1152987,274,0.8,3310590877237914974,1.4303004313782497
0.03743192595668979,1157028,284,0.8,6966028714976220002,1.4318420079314778
0.03675136465550949,1151807,279,0.8,2664119276007489988,1.4276511921952897
0.043034018184671584,1169563,80,0.1,9024984827915338952,1.5150834600601621
0.03759582795240161,1155552,232,0.8,-5585890740705865291,1.4398960296625125
0.04294336683884523,1166348,102,0.1,3869899678173754639,1.517588723699533
0.04002417095730567,1161173,587,0.4,-766487540876291960,1.472765555567758
0.0391355698823544,1158139,159,0.5,7840229853402908994,1.4608692800485488
0.039029758162556466,1159915,139,0.5,-3605684733568540823,1.4593621639140981
0.04220558947952562,1170811,324,0.2,-7033951287873760591,1.5020838611341212
0.04187874917933304,1165324,384,0.2,6208919182744652609,1.5054505537793574
0.0396115847714404,1162590,600,0.4,-2558966251771425158,1.4703667923609094
0.039877999231777116,1159023,574,0.4,-2647998923592715026,1.4714151339164112
0.03676068577025936,1155911,708,1.0,-2865368245953811378,1.4273676320419584
0.04029642251478838,1158626,588,0.4,-7267521400186585066,1.4835574491295132
0.037617983002415485,1158073,214,0.8,-3210383228875351802,1.4340983923426431
0.03865074443431486,1157895,164,0.5,4655509819184765268,1.4551241247671691
0.04003131730817974,1161832,563,0.4,-418818625079706327,1.474050478549863
0.039876263111595124,1156077,560,0.4,6790839252851910215,1.4759713143637174
0.03845325064822488,1155733,916,0.6,402550662490715433,1.4502184967405585
0.04015186661730755,1160836,561,0.4,-2687819959712035980,1.4712974519642623
0.04314201321443001,1169563,45,0.1,-7023952861587849385,1.5165098898109575
0.04039167227747215,1162988,415,0.3,-7993235188747603674,1.4795002648310585
0.03826328798220982,1159686,962,0.6,1885001319390773785,1.4503346548376428
0.03984589287383026,1160786,577,0.4,7684840326878654503,1.4700981763266314
0.04050074096484379,1165457,455,0.3,5982605338663253822,1.4809331223079116
0.03768648678589174,1154442,900,0.7,3047773921010616171,1.4380478543243551
0.0409094836961278,1162279,464,0.3,806920778069788268,1.4891765847689558
0.03964295930070778,1161335,533,0.4,1351790339675145020,1.4715728978732272
0.04113371417329691,1162581,481,0.3,2069969851748439256,1.494595422861057
0.036817898180727796,1157700,676,1.0,1363849318921827642,1.4245690307268348
0.03748445361139655,1158847,224,0.8,4866661576997380068,1.4355681313607163
0.04134274514013712,1161667,484,0.3,-2902699785118906747,1.4976997646792116
0.03905678462824632,1160182,197,0.5,-2148505758200243396,1.4592757074807738
0.04450048660249355,1174003,1097,0.0,861818530247463932,1.5437199962819732
0.04040678024024096,1161840,471,0.3,-6401426411398374269,1.4799143743565784
0.04070472851800762,1165227,473,0.3,-4943022071707957644,1.4813558063641863
0.04120143571368098,1162237,491,0.3,-4664105174377655792,1.4959267978657886
0.04321064101793657,1169510,96,0.1,-3795139638985555570,1.5197515205428802
0.042666734182802854,1169268,100,0.1,8825170267089080315,1.5123358003124499
0.04048068737807888,1161794,449,0.3,-6800565247609477356,1.480181098153091
0.04186907781975514,1166483,338,0.2,-1264932157678155545,1.5024151362843146
0.03728114785007246,1153659,646,1.0,634874404710887671,1.4308626039081898
0.041995766584290536,1169077,316,0.2,-5974878418691820055,1.5006447425771743
0.04332069691010059,1169367,59,0.1,1121980443340036774,1.5210140787833306
0.04287874511369158,1167732,83,0.1,2824338867489637680,1.5183140638828894
0.041796277858307196,1165174,346,0.2,1613140783192680989,1.4984185613597234
0.04125596748077712,1162571,349,0.2,5369778733055736313,1.4941370630387016
0.041402394663787555,1161461,327,0.2,8334692142757724294,1.5023897554709138
0.041544202445889314,1168645,314,0.2,-1677284320503184734,1.4968201835961021
0.0387027445786813,1155340,138,0.5,-236207976817320828,1.458181110129755
0.03913857245975793,1161683,149,0.5,1937162647354962431,1.4553749174920676
0.038916862691525896,1158523,141,0.5,6806946959622122613,1.4589289307964424
0.039336704276659494,1159209,126,0.5,-5055161316968348082,1.4601290675323653
0.041004530686015485,1162482,470,0.3,-6478971679457780647,1.4854676725905676
0.04018837817437604,1158145,579,0.4,404737322803661895,1.4769414612824858
0.039987326738600164,1160282,609,0.4,496302218557529669,1.4739243357390157
0.041557732203140386,1166092,377,0.2,886574902857037931,1.5000011105919193
0.041836530866662294,1166962,369,0.2,-6017048070692153612,1.5005544271529907
0.039885088790832614,1160257,573,0.4,8603285695495543821,1.465741975974419
0.03975453243969825,1161967,556,0.4,-2269898001000764766,1.4704273801416503
0.03717199775096249,1155263,226,0.8,-1371872687502828745,1.4309342822157658
0.0374631674704669,1156778,237,0.8,2294084193239783711,1.4346418411555568
0.039845880660057384,1159967,522,0.4,-5909193471395615033,1.4749881843641477
0.03752646219336382,1157353,293,0.8,-8504676864721561522,1.4341083677872435
0.040971970177523125,1162875,426,0.3,592495844030828508,1.4896411392315976
0.03771855747546444,1157349,215,0.8,-2889948971880286987,1.4372990635849714
0.04105590947959144,1160788,457,0.3,705995888282454923,1.4885445004230187
0.0366749245469721,1152969,624,1.0,5640035923490770134,1.4248095783739803
0.04073155093556579,1160622,503,0.3,-1045804816068760388,1.4835633279566396
0.043005727911685956,1169985,55,0.1,6796064707842439679,1.515939198470964
0.03933110864511489,1160726,115,0.5,-1268555565833390660,1.462385758701997
0.04187469377540423,1166619,388,0.2,4026895683724627733,1.5041157319891036
0.041858825866988934,1167125,341,0.2,-4279439586929624690,1.5022073763780321
0.03964759480893498,1158644,545,0.4,8470795133471961753,1.4677286624706436
0.04285387354978258,1167259,13,0.1,4451829317056519287,1.5183996202276102
0.04213555964410923,1166287,334,0.2,350709673688703008,1.5063065756351777
0.037690519518909324,1158056,289,0.8,-5029083993328817620,1.4350570806903362
0.04104047202556102,1165555,403,0.2,6340354299903783634,1.4921097666386196
0.04149809087971739,1162746,353,0.2,-3609085460795138702,1.4998552360995636
0.041660886555155506,1166832,352,0.2,4090226688068657897,1.4964373230074695
0.03909461708567643,1157252,114,0.5,-7406199022100987538,1.4602631364516578
0.042822147338653443,1172002,25,0.1,5375022617799719114,1.5099819887618722
0.04279021884611379,1168432,50,0.1,-5605986189812964883,1.511924314411383
0.039117365854608205,1159602,204,0.5,-1532692984117637272,1.4572290811377224
0.04272994405769398,1170437,61,0.1,7137115040518753386,1.5098210878233558
0.042824547237502286,1170807,84,0.1,8395415604536187239,1.5098746391278548
0.03992135545279133,1161189,568,0.4,-659474731235070414,1.4712082665966473
0.03973382411969168,1159496,595,0.4,9173703150952239347,1.464936536594585
0.03970566332558241,1158946,555,0.4,-1699379027219389163,1.4718630845469596
0.03992314081962389,1163385,598,0.4,6934785256005298040,1.4670187024711243
0.039747992609243506,1156261,583,0.4,-5497453342003625925,1.4712366311773755
0.03798257470564754,1156625,850,0.7,8546405172594699508,1.4396525502150817
0.04280677975792518,1168540,99,0.1,-1553477730284047346,1.5126962507568802
0.039564289695293686,1156362,523,0.4,3403794109312884976,1.4714310599284581
0.0398175711590831,1162117,517,0.4,-9194523447860915391,1.4708095453876726
0.04410678865965859,1174306,1088,0.0,524924106421983415,1.5328691238616203
0.040939389663331244,1162970,421,0.3,301802453249515024,1.4886239795191047
0.04471829691888233,1175606,1036,0.0,5640757580580268475,1.5398249465878242
0.04430384285682255,1176163,1098,0.0,-4742492385849409707,1.5356095108725984
0.04036381316992727,1161627,479,0.3,-284643839677982917,1.4783932164328002
0.037312848918076576,1156629,262,0.8,2516408486255598334,1.430274730278571
0.037418685110342194,1160749,271,0.8,-6147343778350578955,1.4290080430543681
0.03711393380746084,1156490,253,0.8,-8235334479874340390,1.427699947615804
0.0397777398103458,1160803,526,0.4,7381905390758054811,1.47295677513157
0.03766939573601524,1159282,294,0.8,-4534616198510460287,1.4352340250076812
0.03729282708289931,1152574,292,0.8,4445189884493904707,1.4337989187242448
0.04014024611818476,1158553,514,0.4,881911376206057014,1.4728277133354242
0.039198392710544566,1158353,515,0.4,688456379267775726,1.464086442790371
0.037255098955397324,1156018,296,0.8,2283592956575193338,1.4331278114086754
0.041334953140545284,1163397,428,0.3,7588850107663795040,1.493796272874921
0.03657311547768246,1155480,749,0.9,556079477253105689,1.4220332066925085
0.03715007264381571,1158213,259,0.8,-3547488107084591533,1.4302110055804762
0.037097010716666746,1153974,246,0.8,8927057058878435142,1.433903644537275
0.040815951333764665,1162153,443,0.3,-3097068695045684250,1.487290296287723
0.03672729444424135,1153550,310,0.8,4737324303729868803,1.4254924477844717
0.04289657912633439,1166926,27,0.1,-7227812305874529481,1.5211868270060223
0.04501871289069291,1175184,1016,0.0,8734861888254900210,1.5469539586075356
0.043099075667337214,1168289,48,0.1,4662160876073487076,1.5222944345858869
0.04417882862123138,1176651,1037,0.0,6912067604894073855,1.53269298854507
0.04156972819628189,1164900,355,0.2,-3637517820972793864,1.4967553496888908
0.04183488165881503,1163657,395,0.2,7930455957009420329,1.5020977840145349
0.04169042558388766,1166117,371,0.2,1822193399811426674,1.496715397818346
0.044329252311260635,1173802,1045,0.0,-5887851794994446845,1.5417822195128006
0.04410838881629686,1176678,1051,0.0,6373162885411665344,1.533154252931528
0.04491870392709937,1175529,1049,0.0,-6006672007539596969,1.5373295858154827
0.04426691168408396,1174829,1069,0.0,-1648496081062081962,1.5277096237343455
0.04432864127254812,1172260,1067,0.0,-982278852329411976,1.5381103280184747
0.044204739596179245,1176236,1107,0.0,7583756865821495678,1.5324080780533242
0.04373747573835804,1178116,1043,0.0,4101311513846503186,1.5238386611433825
0.045193090022639805,1180543,1078,0.0,-2975942581783820029,1.5432509206923655
0.04460540729633313,1176456,1030,0.0,7362506378137303724,1.5387060693883927
0.044545063811368094,1179392,1083,0.0,1247480993008195351,1.538098111335383
0.037416998993828436,1155287,257,0.8,1216290371091586739,1.43571774443819
0.03741300426288953,1153765,248,0.8,9016543028202573432,1.4359468671492441
0.036996213257514246,1158478,739,0.9,-674892209017741324,1.4288118181298288
0.03912419877318574,1161765,156,0.5,2241030227944439170,1.4622166294777212
0.038333459568611554,1155670,1006,0.6,8418426807155356973,1.4530619763987784
0.03924873118351663,1159100,151,0.5,2984643464230496812,1.4632241922623517
0.03812147638335603,1159377,919,0.6,5786349921352452655,1.4411698820153809
0.03923693840053608,1158585,183,0.5,6522880309832122543,1.461208153500558
0.03671931277309434,1156750,678,1.0,-3740172689771979330,1.4200754093098953
0.038984927584289744,1158478,165,0.5,-1657429070510279014,1.4562619004541715
0.03774220006820033,1160275,868,0.7,-6561969390321783937,1.4368864353989448
0.044511235471999894,1175910,1020,0.0,-2445280532607209068,1.5339160253665545
0.044445937750299064,1174422,1032,0.0,872861884263612887,1.5344124311314968
0.04441330403518317,1178824,1015,0.0,-604708634986513153,1.537058657399629
0.0444753108728393,1173617,1028,0.0,-2033194259042218122,1.5372850669990104
0.044461439706705706,1179897,1104,0.0,-315259275613781644,1.5321776836271992
0.04451373209852057,1180071,1066,0.0,-8881644594287413242,1.5303033622055406
0.04417271350045811,1175633,1080,0.0,-3895146925932374233,1.5315611608923174
0.04449562493877524,1180080,1048,0.0,-5315839905852157298,1.5357499641181254
0.038001582367850124,1156354,814,0.7,-3355467073989065345,1.4412189983390051
0.04451359091373868,1175714,1056,0.0,5444955499238550582,1.539354019854783
0.04461563261252822,1173879,1110,0.0,7997699780579188398,1.5396489970887783
0.0370775752023275,1156469,311,0.8,-198274206634768711,1.429112356888869
0.037570253849793546,1155482,261,0.8,5359394776090300153,1.4353491137267433
0.03742035631646761,1159813,227,0.8,-5956497818604904643,1.4312895380527635
0.044039636148342144,1180026,1052,0.0,-6919490942808051519,1.5254366009266362
0.040579810499881255,1161960,434,0.3,-7059579788973885352,1.4869789572538992
0.03690868604319909,1151734,643,1.0,-3242652011159660587,1.4268068594510501
0.0381859248987611,1160327,860,0.7,3592609436001331159,1.444650402848965
0.04449486875024485,1177531,1062,0.0,1007489146093640746,1.5354672767882536
0.04097388193854105,1162613,480,0.3,144492873278722163,1.4893041486948944
0.043128380197994066,1171101,43,0.1,-8591596420102896990,1.5174945510721287
0.0373138628510517,1151599,221,0.8,1114786201716807381,1.4372937727293893
0.03767808811343719,1157614,258,0.8,4619572303504289832,1.4351051577064493
0.036953633588909525,1157885,625,1.0,9106965294590128053,1.422693515419898
0.03785639809943584,1157791,301,0.8,5109373657317329773,1.439475209810892
0.04328367666347148,1172402,63,0.1,2150643675445389013,1.5206552905873396
0.036720375924019916,1150418,651,1.0,-562971949547555885,1.425842837183749
0.04296451948464947,1171081,89,0.1,-2040370009463066426,1.5181595523538127
0.03750706144485274,1156193,234,0.8,-1135668546804892473,1.437367221521066
0.04133289233086056,1164554,475,0.3,6685285180495142761,1.4912198081478063
0.042793545102536655,1166139,23,0.1,-1680807072795623671,1.5192818457070025
0.041892164317558926,1162381,385,0.2,-2723983314648900575,1.504298663358621
0.04156405611832772,1164611,405,0.2,4096135967486290958,1.5004630760625002
0.042242510378765044,1168502,361,0.2,5724193022640996728,1.5044389119830301
0.042075963837880974,1164630,407,0.2,-6277436623013492732,1.502829644858285
0.04198637103588301,1169198,380,0.2,-5660628042209354388,1.5006186391918483
0.0402916090018128,1163970,488,0.3,-4158213132836191986,1.4762506108659361
0.03882049825038632,1159564,997,0.6,-5202432771863292417,1.4525188452675595
0.04004869057351284,1158675,524,0.4,2154489659904559552,1.475578629556572
0.03649356352118131,1155544,644,1.0,-4114399354518465365,1.4229737129180107
0.04490098481070826,1177288,1041,0.0,2494644565889658887,1.5461117495345704
0.04393353246196181,1175639,1034,0.0,7286874400642836578,1.52753779519074
0.0441600645009175,1173809,1112,0.0,4062626759922241038,1.5305763540901967
0.043914792047219285,1173481,1111,0.0,-8204945393847958279,1.529089303274952
0.04444241304601144,1174080,1070,0.0,-4429033015167756529,1.5379570031884622
0.04403296124415138,1178601,1100,0.0,3791770734536263610,1.5261943593404348
0.04446565208666966,1174349,1092,0.0,199153936559910584,1.5353452654638535
0.04404220048738908,1175916,1072,0.0,-4939572109031667850,1.5313213169201405
0.039097200629107216,1161142,140,0.5,1417419205362388082,1.456018625059306
0.03895474510463474,1161663,172,0.5,-8552155916420508397,1.4560614979992748
0.039269948186532705,1157707,184,0.5,-1346075710229504783,1.459068427138075
0.03908888614621947,1157200,191,0.5,-3779544415072187970,1.4651264273144393
0.039679052543958156,1159909,586,0.4,-8785180718850249000,1.4692675892419498
0.04435472929843329,1176009,1057,0.0,-659876962697784071,1.5331336891440757
0.04491362837724334,1180092,1047,0.0,4432525724187660047,1.5428035406845724
0.04460960711547113,1178365,1017,0.0,7688244938074982893,1.5353870444493227
0.04444749218083483,1176529,1014,0.0,-2381170180255626265,1.5329015186117383
0.04460550923708024,1175256,1013,0.0,-8470796425923603160,1.5388377644479676
0.04279846899399068,1168745,34,0.1,-1044714961171400382,1.5169312722207635
0.03960993035826482,1159202,580,0.4,-276360271772843712,1.4671349388669932
0.039664398589014147,1159009,542,0.4,-2797971791426962560,1.4700542863986104
0.039891251489178096,1159729,565,0.4,3044870743747928815,1.4706831597369265
0.03974517939206124,1156816,559,0.4,5118564755978634692,1.4723878027847275
0.036926328215139956,1156262,272,0.8,8823413318666689305,1.429245364519311
0.039643128038592886,1160093,564,0.4,-4415671693639694213,1.4668961523994497
0.04008465149309145,1158628,582,0.4,4758144487260831304,1.4770476947589408
0.03908268932665467,1160176,195,0.5,-4388483450690872455,1.459214058766892
0.03621231557136302,1153911,642,1.0,3049385503605041632,1.4174969109357758
0.04472612406639868,1179589,1079,0.0,5959916569482433572,1.5401541818645723
0.04417677070318775,1174908,1076,0.0,-6640446864804773903,1.5288660778689311
0.04010235779051148,1158015,602,0.4,-4220525181481553255,1.474410526104561
0.04079870523091707,1164697,418,0.3,1074857669604264541,1.4898964208257428
0.039839401441240825,1157052,601,0.4,-7202215940711986267,1.4664819606659298
0.03720103726569761,1158513,747,0.9,3107891677723725534,1.4263482258273257
0.043054903595650056,1170853,69,0.1,2456275181260948362,1.5177470198277052
0.040984119947624235,1162580,490,0.3,239785551854946519,1.4873588693690158
0.039605595929480084,1159616,594,0.4,-2269919575177935332,1.4691643792948905
0.042759866622457676,1171882,98,0.1,4918021010939246540,1.5128869208493356
0.040945200998323904,1160499,445,0.3,3378763205378353340,1.489259043052186
0.041286588656274874,1164282,401,0.2,395865284011739895,1.4985509887015334
0.04144654081843432,1161263,348,0.2,153771949657294269,1.5003333607912028
0.042139067003489634,1167154,337,0.2,3205617200378564672,1.5059353147986063
0.04163133369993249,1164295,360,0.2,6847134920635411024,1.4995390251200627
0.041574579840382694,1168197,329,0.2,-5753979653664599017,1.49744634020789
0.04124033652065788,1165832,409,0.2,-7045105484021331593,1.4930668253520407
0.040044979637577,1160631,518,0.4,-4260397317114045131,1.4782128659204603
0.04351961650157458,1171981,87,0.1,-146202221742273951,1.5233974644837562
0.03704797921794692,1153935,809,0.9,-5049601796286938262,1.430040705333205
0.037343061765214354,1155689,299,0.8,5324370164676160363,1.4364540122942762
0.04079760095183542,1159867,468,0.3,7900440821339829135,1.4926418684865952
0.040937836127334544,1162415,448,0.3,-1147725634851594880,1.4888728789904635
0.03817174342573246,1154083,896,0.7,-8869849450626738117,1.4481266073083012
0.041790885508517873,1166361,391,0.2,-3100635684296422659,1.4973546941199696
0.03660082426013309,1156329,752,0.9,5887083146724092279,1.4247357005972316
0.03712872958503652,1157016,277,0.8,-7688904543335743828,1.427855932734179
0.037036629087058306,1154797,250,0.8,-6501926684175277323,1.430518046924416
0.037724326914676795,1154787,255,0.8,-5912463288960913584,1.4396151498611078
0.03735200651698698,1156093,283,0.8,-2179832723568943985,1.432972063193116
0.03698036576991036,1149594,308,0.8,5182546724203375436,1.429068303740761
0.03730721035188011,1159169,291,0.8,-23529785540340977,1.4313563068608581
0.037269245984538284,1157158,281,0.8,-8035087163009840456,1.4296105241009263
0.04095614958770305,1162296,472,0.3,7508423869896624494,1.4908128407707955
0.040952403511953596,1162089,435,0.3,2052028550740906307,1.4842174882060575
0.040607829057078874,1159012,413,0.3,8887841768764594723,1.490885110681511
0.03703139956277336,1153992,715,0.9,-3939314901949813813,1.4286115878124344
0.03657619009472729,1156386,703,1.0,6041252187444718907,1.4166003808979823
0.03877366162080834,1159068,913,0.6,-5978227582315572049,1.4542944365229096
0.03632766505058764,1151620,689,1.0,53224883673168576,1.4172542536183863
0.0402495175708655,1158249,558,0.4,3519880761748501364,1.479476316535322
0.039041009024876734,1158574,120,0.5,-4843008921182114204,1.4583889884352932
0.039226236037754714,1159025,145,0.5,1737375693178352076,1.4606457842448926
0.0368445289241695,1152797,652,1.0,-6702113898734343319,1.4231609762394257
0.03683818733277573,1153873,614,1.0,175650542068293519,1.4244452362092452
0.038728362171798085,1157588,144,0.5,6230384104104658312,1.4563421290206815
0.038890456162625674,1159457,137,0.5,2338387658964682603,1.4597686221621085
0.04029251408355101,1158567,597,0.4,-5800687093117790211,1.4792884040326495
0.03749252997999386,1154636,243,0.8,1328419279940338602,1.435263957834468
0.040844163095283895,1160349,446,0.3,-8254822083576814638,1.486361262524044
0.04009926856302577,1161220,452,0.3,3330229433468072201,1.4750940408827935
0.03730615589506322,1160564,275,0.8,3622531205004565501,1.4316750744445084
0.039644177293045056,1158672,119,0.5,7883645603202075901,1.4654406424275068
0.039588545830255666,1155234,539,0.4,-6704641200497749013,1.4692166192640903
0.038127146814796786,1159304,836,0.7,6826618951732767802,1.4421912355430864
0.04029084055276785,1159703,540,0.4,-5639475412380016932,1.4802811115483454
0.04326903405386174,1174665,30,0.1,1139966408413735632,1.5191499176997274
0.04080231941250868,1163660,424,0.3,1782446153429226748,1.4839235766512289
0.04314258621768436,1171765,46,0.1,-102527231777330109,1.5194293121266953
0.043099664141464135,1167276,104,0.1,-1583471657207315986,1.5197308804725493
0.03932955666781548,1158171,180,0.5,3885527277838408545,1.4657302280435807
0.03971411829358262,1159932,175,0.5,942087193810603989,1.469196864666041
0.03915406236424582,1157222,162,0.5,-6817941493554609195,1.4586216778215675
0.03906133404994317,1161474,169,0.5,851320291983907248,1.4526716206696473
0.04061154944206134,1160495,450,0.3,-6534722617185243163,1.4840758832907213
0.04327951045602168,1165735,58,0.1,-1126100890361382925,1.5269374690623978
0.04153472698958816,1162996,333,0.2,-354501265213272850,1.5013026120788997
0.04292542895578818,1164594,22,0.1,4903500297311595333,1.5198062894110922
